#{"t_start": 1772342752.702262, "env_id": "highway-v0"}
r,l,t
60.90411,80,831.534171
60.759502,80,832.473818
60.50411,80,833.4062
64.578974,80,834.386196
56.237443,80,835.354317
63.298748,80,836.295476
62.873165,80,837.291111
64.236489,80,838.245882
61.57077,80,839.19904
66.433914,80,840.19955
62.444517,80,841.133624
61.436496,80,842.061615
59.170742,80,843.028245
61.023854,80,843.957553
8.770692,13,844.110329
54.10411,80,845.029408
69.107188,80,845.986526
58.637443,80,846.923243
62.742793,80,847.862332
59.436496,80,848.770617
56.711326,80,849.738326
65.699179,80,850.662654
12.10411,19,850.888644
64.839574,80,851.865631
56.237428,80,852.848194
29.437443,40,853.335831
63.277331,80,854.36455
20.637442,26,854.668452
64.445451,80,855.651246
57.837443,80,856.598783
56.492673,80,857.541369
63.570777,80,858.495689
60.103695,80,859.449838
58.492871,80,860.396159
63.168419,80,861.373651
55.292455,80,862.327508
59.699146,80,863.260422
63.291734,80,864.224301
60.237443,80,865.147872
56.10411,80,866.073798
60.21181,80,867.03415
56.237443,80,868.021149
61.437443,80,868.943982
57.70411,80,869.880101
54.770594,80,870.839035
64.060528,80,871.78215
64.434373,80,872.721061
59.234409,80,873.714082
61.837442,80,874.640377
62.90411,80,875.575838
61.42514,80,876.546838
61.30403,80,877.470809
55.970777,80,878.407636
58.370777,80,879.398254
61.570777,80,880.349121
56.578975,80,881.27861
59.036496,80,882.217124
59.035247,80,883.200321
62.845216,80,884.138712
55.970777,80,885.095501
58.232512,80,886.068838
63.112298,80,886.979547
55.30403,80,887.919956
40.570691,55,888.668649
57.565833,80,889.596719
47.778799,62,890.334296
67.704029,80,891.243733
11.616423,13,891.394808
17.168417,24,891.715746
16.837437,23,891.987397
54.90411,80,892.90879
58.17277,80,893.849651
60.637261,80,894.80517
14.237246,20,895.036721
60.904103,80,895.971832
61.77682,80,896.914644
62.090675,80,897.897847
61.704109,76,898.816123
59.378982,80,899.752337
25.904109,35,900.160001
62.356392,80,901.131294
63.410673,80,902.107779
29.57076,36,902.528961
35.370777,47,903.091993
59.506953,80,904.08236
58.50411,80,905.046591
54.770774,80,905.9818
60.10411,80,906.9453
18.170773,23,907.213245
62.092682,80,908.143069
55.299182,80,909.071896
58.503693,80,910.057148
56.904075,80,910.982764
62.237428,80,911.893185
57.145108,80,912.881252
30.770777,43,913.409698
57.837357,80,914.372745
61.496954,80,915.31966
56.237443,80,916.291745
62.475901,80,917.244096
57.292688,80,918.201568
62.370777,80,919.16078
60.370777,80,920.105365
56.637443,80,921.026876
61.676134,80,921.986483
29.970777,44,922.528499
33.30411,46,923.06311
23.304107,30,923.412803
30.070777,43,923.929551
61.501074,80,924.852492
59.243298,80,925.832136
60.770777,80,926.75588
61.540215,80,927.68249
63.30411,80,928.666642
61.690492,80,929.630375
62.10411,80,930.556545
57.037443,80,931.551698
55.826197,80,932.482231
54.370777,80,933.422813
64.758562,80,934.405182
62.237443,80,935.346308
61.837443,80,936.280494
59.811803,80,937.257141
58.50411,80,938.190305
61.245226,80,939.116361
61.50106,80,940.061453
60.445568,80,941.025223
56.759355,80,941.985653
58.237443,80,942.930159
59.912315,80,943.898627
63.900644,80,944.828126
60.344161,80,945.764967
63.03744,80,946.739515
57.70411,80,947.699687
64.770776,80,948.624088
60.21173,80,949.6343
60.770697,80,950.698076
35.377954,44,951.283897
55.432515,80,952.252013
9.036478,14,952.415997
63.037443,80,953.391202
69.965762,80,954.342144
41.370777,55,954.98588
67.66419,80,955.96442
57.837443,80,956.927409
63.303927,80,957.885861
64.475894,80,958.855645
56.501784,80,959.800176
62.237428,80,960.734939
63.570777,80,961.663891
59.107387,80,962.630817
61.945124,80,963.54214
57.437443,80,964.473467
62.501766,80,965.453402
63.837223,80,966.391167
60.237442,80,967.314388
63.944924,80,968.404803
35.570777,46,968.938949
61.837443,80,969.868317
17.370737,21,970.115048
64.903656,80,971.10442
45.170777,67,971.874541
60.504109,80,972.814791
66.104095,80,973.741915
53.101949,69,974.610249
56.504095,80,975.514274
57.411807,80,976.441063
57.70411,80,977.431707
58.50411,80,978.381791
60.770777,80,979.323848
64.0762,80,980.303155
64.076313,80,981.234949
11.170691,16,981.421196
60.50411,80,982.374363
60.104107,80,983.347854
61.70411,80,984.267973
37.570777,50,984.85215
34.637443,46,985.407032
60.759352,80,986.381627
56.90411,80,987.325858
59.70411,80,988.250909
58.370777,80,989.185595
61.837443,80,990.172668
56.904072,80,991.122272
20.466943,22,991.376224
61.435283,80,992.352079
65.692855,80,993.315127
12.632058,16,993.501333
62.104107,80,994.430938
28.437443,35,994.844018
61.970777,80,995.824365
61.965427,80,996.790446
63.55736,80,997.73506
60.625986,80,998.715883
69.243485,80,999.643283
59.570773,80,1000.587622
55.275901,80,1001.54483
53.83744,80,1002.473481
61.170777,80,1003.41047
53.832515,80,1004.35303
62.770774,80,1005.32529
28.037443,37,1005.762171
61.70411,80,1006.704263
29.170777,44,1007.226463
55.30411,80,1008.192138
59.036489,80,1009.128256
59.30411,80,1010.052016
14.770776,22,1010.311796
44.70411,59,1011.056029
57.30411,80,1012.016483
57.512235,80,1012.977787
13.170777,20,1013.206472
57.30411,80,1014.181208
53.837443,80,1015.120837
53.569829,80,1016.052331
57.569757,80,1017.019455
59.037443,80,1017.957451
59.30403,80,1018.908693
64.104109,80,1019.886462
62.578796,80,1020.814479
55.970777,76,1021.716255
65.144113,80,1022.640116
57.970777,80,1023.621774
57.96858,80,1024.562217
60.50411,80,1025.493467
55.70411,80,1026.486
61.510139,80,1027.428039
63.30411,80,1028.383524
55.437443,80,1029.367175
58.770777,80,1030.305255
56.370777,80,1031.22945
62.632509,80,1032.206836
56.765849,80,1033.12237
56.770775,80,1034.095926
61.70411,80,1035.102288
58.225155,80,1036.054155
62.445648,80,1037.006681
59.570777,80,1037.950698
58.370777,80,1038.931997
55.431552,80,1039.880283
47.037443,69,1040.692238
59.969822,80,1041.665575
61.569612,80,1042.597421
54.637443,80,1043.518197
62.369811,80,1044.495173
59.778982,80,1045.439901
60.578982,80,1046.372608
44.137443,61,1047.104546
53.437443,80,1048.095973
59.692788,80,1049.008596
56.765667,80,1049.926044
60.237408,80,1050.924043
62.90411,80,1051.856713
36.10411,50,1052.431686
59.037443,80,1053.386088
53.837443,80,1054.33628
59.704103,80,1055.283776
37.037443,53,1055.901947
57.037443,80,1056.880942
67.542824,80,1057.823316
51.70411,70,1058.634101
60.573627,80,1059.604402
56.978531,80,1060.549423
67.9595,80,1061.51085
62.492375,80,1062.48082
61.70411,80,1063.408191
60.578799,80,1064.3323
40.21181,61,1065.059525
61.703163,80,1066.027717
53.837443,80,1066.985602
56.637443,80,1067.935614
60.504109,80,1068.905626
58.476312,80,1069.836032
58.501767,80,1070.756724
53.837443,80,1071.745776
59.437443,80,1072.704317
63.778566,80,1073.638911
55.569814,80,1074.651966
60.637443,80,1075.580159
61.965651,80,1076.526432
64.611807,80,1077.479797
64.370594,80,1078.47986
28.037443,38,1078.916276
59.826169,80,1079.841902
65.545107,80,1080.8194
59.570777,80,1081.749522
53.570777,80,1082.671527
63.170777,80,1083.59082
56.237443,80,1084.582273
62.637402,80,1085.510214
22.637443,32,1085.884376
55.037443,80,1086.837283
60.359502,80,1087.77772
58.237254,80,1088.715328
53.437443,80,1089.630026
58.235283,80,1090.613773
56.637443,76,1091.497196
61.570777,80,1092.428302
62.625772,80,1093.409696
59.30411,80,1094.34068
59.91228,80,1095.261791
56.10411,80,1096.233763
57.837261,80,1097.151074
55.704103,80,1098.075389
31.437443,42,1098.562831
60.370777,80,1099.514393
24.370777,36,1099.938345
67.170314,80,1100.878056
60.578982,80,1101.856073
63.10738,80,1102.797033
59.70392,80,1103.714069
56.50411,80,1104.644594
57.970774,80,1105.621171
60.50411,80,1106.550191
60.078442,80,1107.476594
62.045454,80,1108.438555
65.698767,80,1109.370867
59.678256,80,1110.305865
27.570777,40,1110.771071
60.901913,80,1111.753267
59.170777,80,1112.666828
66.041566,80,1113.60299
57.30411,80,1114.574972
60.34416,80,1115.512939
59.299179,80,1116.449034
60.876217,80,1117.430645
62.368519,80,1118.380723
60.637363,80,1119.317027
59.032514,80,1120.331065
59.70411,80,1121.261399
53.437443,80,1122.185911
36.437443,50,1122.78543
56.50411,80,1123.741373
63.10625,80,1124.659368
53.570777,80,1125.609238
48.437443,65,1126.401885
60.344108,80,1127.348823
59.437443,80,1128.266691
62.092439,80,1129.217964
61.857025,80,1130.191626
56.237408,80,1131.190435
60.50411,80,1132.150038
60.237443,80,1133.13022
60.370776,80,1134.109401
56.90411,80,1135.149543
54.770777,80,1136.158056
58.90411,80,1137.104881
60.237437,80,1138.069488
61.776604,80,1139.04541
63.703153,80,1139.982294
53.570777,80,1140.940301
58.209467,80,1141.931809
64.237443,80,1142.919625
61.57077,80,1143.844576
62.369787,80,1144.817206
60.637261,80,1145.759098
62.237443,80,1146.691728
58.370777,80,1147.658622
56.761474,80,1148.651917
52.237226,74,1149.508195
58.10411,80,1150.431377
60.232515,80,1151.410514
60.369814,80,1152.354555
58.440538,80,1153.289579
64.211314,80,1154.297247
37.370594,49,1154.867308
18.970774,26,1155.173842
61.671353,80,1156.101483
62.236496,80,1157.096434
28.137443,41,1157.584645
59.437363,80,1158.501219
62.50411,80,1159.401851
64.770777,80,1160.39042
62.045632,80,1161.312147
58.50411,80,1162.245815
58.104072,80,1163.236912
61.965813,80,1164.192381
64.637028,80,1165.119904
58.765428,80,1166.074803
59.70411,80,1167.026869
60.237021,80,1167.978193
61.570592,80,1168.944395
59.837443,80,1169.926075
55.170777,80,1170.855729
59.970777,80,1171.832547
63.899867,80,1172.838841
58.770777,80,1173.774687
62.370742,80,1174.713692
55.837443,80,1175.680425
57.026124,80,1176.669537
68.757339,80,1177.587231
32.637443,46,1178.121247
59.83744,80,1179.102687
58.637261,80,1180.04544
55.437443,80,1180.985225
27.70411,39,1181.481663
55.437443,80,1182.420431
5.793989,7,1182.503786
63.03248,80,1183.427576
63.570354,80,1184.390728
62.498671,80,1185.344349
59.970777,80,1186.293782
61.837443,80,1187.230474
56.370777,80,1188.215663
62.098751,80,1189.151348
63.837012,80,1190.068157
28.892631,34,1190.515742
31.112126,38,1190.979396
59.30411,80,1191.924761
57.900878,80,1192.861822
68.712279,80,1193.837062
62.573975,80,1194.79157
63.698987,80,1195.765589
61.30403,80,1196.739036
21.370776,27,1197.049834
65.037443,80,1198.012345
61.701764,80,1198.936401
65.161474,80,1199.908931
61.273548,80,1200.837275
63.037261,80,1201.774122
58.370777,80,1202.757325
64.369826,80,1203.710675
59.570777,80,1204.658733
32.90411,44,1205.163781
7.437431,12,1205.307345
62.50411,80,1206.306477
64.90411,80,1207.267203
14.10411,22,1207.521871
61.377953,80,1208.456264
55.30411,80,1209.450275
57.276309,80,1210.384487
58.637443,80,1211.317414
51.30411,70,1212.173106
55.437443,80,1213.112955
70.441422,80,1214.103253
57.437443,80,1215.08931
61.03744,80,1216.02072
59.570774,80,1216.934936
33.70411,44,1217.452832
28.50411,38,1217.93635
60.637443,80,1218.870346
54.237443,80,1219.783868
54.637443,80,1220.729254
57.373974,80,1221.731506
55.277449,80,1222.642203
61.970777,80,1223.54912
23.170777,35,1224.002043
58.637363,80,1224.924646
56.10411,80,1225.873664
59.837443,80,1226.81572
33.30411,44,1227.371854
63.945143,80,1228.318807
60.237254,80,1229.322685
62.226116,80,1230.29076
63.005928,80,1231.228832
60.237443,80,1232.161741
58.30026,80,1233.129752
57.837443,80,1234.084034
51.070777,69,1234.897198
59.165848,80,1235.804988
62.840304,80,1236.783119
16.370776,22,1237.040956
16.637427,23,1237.30952
59.159457,80,1238.227096
35.90411,47,1238.768956
62.443406,80,1239.740407
59.778565,80,1240.679114
61.568433,80,1241.626392
36.370777,48,1242.220531
57.170777,80,1243.139347
60.237443,80,1244.069877
56.891923,80,1245.021548
60.632515,80,1246.001942
55.837443,80,1246.941327
66.444693,80,1247.886071
61.169828,80,1248.883002
24.637443,34,1249.282351
57.011628,80,1250.201837
55.837443,80,1251.106508
61.806368,80,1252.090856
57.70403,80,1253.030027
62.228031,80,1253.940336
57.30411,80,1254.928277
59.909956,80,1255.87194
54.637443,80,1256.817104
59.299182,80,1257.780147
53.970777,80,1258.70453
56.578799,80,1259.633887
61.168432,80,1260.613665
56.370777,80,1261.547901
31.570777,47,1262.106974
62.90309,80,1263.057304
59.959522,80,1264.063049
60.10411,80,1265.01977
60.770361,80,1265.972776
62.637443,80,1266.94098
58.365761,80,1267.904297
62.901933,80,1268.836015
64.49236,80,1269.802145
54.237428,80,1270.746161
58.710119,80,1271.66753
65.245226,80,1272.666564
55.170777,80,1273.633442
58.903163,80,1274.621558
62.232174,80,1275.543908
65.836458,80,1276.534538
65.035247,80,1277.474836
60.770775,80,1278.423392
63.170777,80,1279.399906
57.70411,80,1280.347205
70.370777,80,1281.27245
40.040305,54,1281.961977
61.570777,80,1282.928339
63.242987,80,1283.865725
24.770777,36,1284.284623
61.426204,80,1285.275844
62.901767,80,1286.201392
53.437443,80,1287.166574
55.704074,80,1288.134797
60.904095,80,1289.083299
35.076717,46,1289.635047
67.037348,80,1290.558015
64.504074,80,1291.532256
47.170777,64,1292.317811
64.6351,80,1293.26993
57.970777,80,1294.213242
57.43744,80,1295.196904
59.836496,80,1296.126595
60.76482,80,1297.078886
25.959537,37,1297.55727
53.837443,80,1298.524305
29.270777,39,1298.990207
55.837443,80,1299.904988
67.011795,80,1300.885481
62.099167,80,1301.816064
54.90403,80,1302.747511
61.154125,80,1303.722454
57.970777,80,1304.671011
55.170777,80,1305.613262
65.569764,80,1306.575381
63.570697,80,1307.549291
18.50411,28,1307.874314
62.84064,80,1308.793267
57.836496,80,1309.786045
58.237443,80,1310.73351
33.435283,44,1311.268376
64.769746,80,1312.205279
54.978947,80,1313.160641
63.701933,80,1314.10844
54.50411,80,1315.054844
62.754593,80,1316.022528
60.498767,80,1316.935127
62.37074,80,1317.878694
55.970777,80,1318.866118
55.168616,80,1319.795363
58.365833,80,1320.756103
58.637443,80,1321.737691
59.570776,80,1322.658447
12.569748,15,1322.83421
34.870777,43,1323.342583
65.435201,80,1324.263113
63.837428,80,1325.271184
61.959534,80,1326.246608
63.432052,80,1327.164538
60.50411,80,1328.131822
57.437443,80,1329.053609
57.035247,80,1329.973236
65.10781,80,1330.949426
53.570777,74,1331.82486
60.311351,80,1332.757518
12.370573,17,1332.957182
33.037443,43,1333.456479
58.74416,80,1334.455521
56.104068,80,1335.390575
61.112308,80,1336.334122
72.758759,80,1337.33295
18.670324,26,1337.641608
62.90411,80,1338.602701
42.070777,55,1339.23882
61.053955,80,1340.215054
61.301913,80,1341.152843
61.645197,80,1342.062568
59.168616,80,1343.068286
63.970697,80,1343.97938
63.170776,80,1344.918927
56.370777,80,1345.841607
15.692871,24,1346.162251
65.570742,80,1347.094662
23.645648,30,1347.44651
67.02516,80,1348.371022
15.837436,20,1348.606576
75.676121,80,1349.589261
61.559537,80,1350.528571
61.0325,80,1351.478226
63.944926,80,1352.463017
19.437442,27,1352.77935
58.605897,80,1353.703673
56.567644,80,1354.645692
37.30411,44,1355.202168
62.370777,80,1356.135058
51.437443,66,1356.910885
68.091841,80,1357.854729
61.678476,80,1358.809958
55.170777,80,1359.722025
60.237443,80,1360.654973
55.70411,80,1361.620848
56.10411,80,1362.543814
33.57077,38,1362.991258
61.026022,80,1363.909535
55.240633,80,1364.890477
27.570777,39,1365.348348
64.626201,80,1366.288503
56.90411,80,1367.282159
57.800461,80,1368.26931
21.170775,26,1368.579168
57.437443,80,1369.519274
59.970777,80,1370.481135
60.765398,80,1371.409896
69.692788,80,1372.363194
59.837027,80,1373.32225
33.42413,42,1373.807796
54.759537,80,1374.750104
22.370777,28,1375.073304
17.837407,22,1375.329411
24.137443,33,1375.718488
60.370777,80,1376.722042
56.370776,80,1377.634742
58.90403,80,1378.594545
61.026204,80,1379.551753
61.692013,80,1380.468263
56.237443,80,1381.434408
59.570775,80,1382.438172
60.10411,80,1383.392099
64.632435,80,1384.331475
19.037443,29,1384.67711
55.645613,80,1385.655651
59.30411,80,1386.580795
66.205746,80,1387.501031
62.50411,80,1388.471016
18.037443,25,1388.763644
61.970758,80,1389.701952
56.365666,80,1390.63825
57.168609,80,1391.597303
61.437443,80,1392.550575
64.173602,80,1393.477508
63.303695,80,1394.524627
55.570777,80,1395.494996
60.237443,80,1396.442054
64.067046,80,1397.38363
24.50411,37,1397.886709
57.110068,80,1398.809179
59.170777,80,1399.723788
59.81181,80,1400.700008
60.637443,80,1401.644641
54.370777,80,1402.61134
24.370777,36,1403.0393
51.537443,71,1403.903181
54.237443,80,1404.824386
60.263052,80,1405.761723
61.100877,80,1406.685669
