#{"t_start": 1772229770.224811, "env_id": "highway-fast-v0"}
r,l,t
10.217747,14,173.328659
10.864874,14,173.504474
20.41586,26,173.830093
14.078795,17,174.042615
23.165565,28,174.397631
22.850784,30,174.777578
9.480667,13,174.94471
17.747181,23,175.237527
1.879667,3,175.278644
12.910827,15,175.468173
15.029789,19,175.710107
11.250719,14,175.887626
18.810088,24,176.19152
16.752443,23,176.480765
2.912239,4,176.53774
17.445184,20,176.796629
2.800847,4,176.850626
25.282755,30,177.230047
5.412024,7,177.324836
5.765682,7,177.415463
2.952639,4,177.468756
3.930677,5,177.535007
10.94756,15,177.725251
5.715211,8,177.829375
14.029906,18,178.058155
2.013463,3,178.099333
10.37669,12,178.255034
6.244349,8,178.358533
3.115228,5,178.424007
2.915471,4,178.477069
7.477765,9,178.594233
14.333019,20,178.842177
17.680775,23,179.131359
14.320214,18,179.365076
2.934167,4,179.419626
21.195545,28,179.774945
23.447111,29,180.141557
13.465586,16,180.346283
7.949068,10,180.475091
15.153096,18,180.703283
12.916671,18,180.927646
12.431577,15,181.11711
2.017909,3,181.162356
4.67978,6,181.24192
22.798795,30,181.619077
6.299187,8,181.721426
12.229607,17,181.935568
8.717765,10,182.061951
2.985524,4,182.114773
4.230438,6,182.191376
16.49876,20,182.44886
8.232073,10,182.57572
8.648178,12,182.728227
2.812841,4,182.780911
13.265804,16,182.987536
1.180129,2,183.016132
4.930671,6,183.094335
3.646842,5,183.160028
19.884455,27,183.502519
8.113164,10,183.632565
3.380983,5,183.697879
16.812027,20,183.951453
23.264861,30,184.329614
3.719281,6,184.406086
9.797337,11,184.545901
21.483269,30,184.918694
7.84675,10,185.046856
7.564178,10,185.176304
23.978842,29,185.541854
7.245362,9,185.656349
7.111056,9,185.775423
20.595427,27,186.117151
5.086373,7,186.210809
3.885247,6,186.292235
23.712191,30,186.676833
5.378885,7,186.767207
3.432044,5,186.835234
2.779507,4,186.888298
22.547112,30,187.265986
12.629178,16,187.470254
21.763907,29,187.830054
2.850944,4,187.8822
10.281859,13,188.051072
1.979667,3,188.092429
3.835995,6,188.170855
4.381153,6,188.24868
11.582136,16,188.45369
23.663882,28,188.804899
9.234286,13,188.970462
12.931232,16,189.170636
8.677741,10,189.302266
3.779323,5,189.368014
5.079954,7,189.459825
6.951189,8,189.562516
10.135372,14,189.741114
2.897383,4,189.79604
25.099189,30,190.172263
6.366087,9,190.286996
9.444558,11,190.430355
8.568311,11,190.573164
10.628997,14,190.750707
7.978845,9,190.86657
19.363762,26,191.193442
7.486842,10,191.322363
15.046798,18,191.55194
1.879667,3,191.593871
3.76405,5,191.66128
8.378813,12,191.814183
5.918221,8,191.918525
19.84246,25,192.228326
12.079963,15,192.417732
8.300432,11,192.558601
17.395861,23,192.844029
3.812959,5,192.90854
18.028589,24,193.215038
19.997587,26,193.538514
9.053554,12,193.691416
4.779826,6,193.771724
4.562965,6,193.852627
1.846796,3,193.892848
22.351946,29,194.259259
12.847479,16,194.463114
2.515152,4,194.518075
20.430893,27,194.857265
10.65048,15,195.048606
2.713001,4,195.101353
13.815034,16,195.3061
17.583255,23,195.598315
1.950944,3,195.638905
6.412655,8,195.74136
6.497565,9,195.858973
13.229469,16,196.061928
2.350268,4,196.116253
21.416787,29,196.485878
3.199453,5,196.552744
11.476512,14,196.732122
7.579405,11,196.87366
13.311574,16,197.079874
4.11885,5,197.147741
4.748287,6,197.226764
8.979307,10,197.354942
6.6321,10,197.483699
12.998181,18,197.713497
5.045302,7,197.803061
19.477152,25,198.116857
9.963063,12,198.271852
4.930671,6,198.351771
10.250444,14,198.532743
22.950528,30,198.909931
6.167195,9,199.025084
2.299693,4,199.08054
5.596865,7,199.172372
7.380636,10,199.300288
23.396957,30,199.675303
6.26291,8,199.78163
5.74525,7,199.873178
14.645828,16,200.075773
3.298218,5,200.141761
18.416954,23,200.430832
5.683642,8,200.532946
8.196464,10,200.661856
3.448182,5,200.726428
13.402661,17,200.961901
14.614239,20,201.213018
5.81612,8,201.315389
16.64573,20,201.56576
13.012169,14,201.7468
24.661434,30,202.118977
23.784052,30,202.493721
4.945503,6,202.57118
6.983881,9,202.696001
2.812378,4,202.750944
23.434404,30,203.129042
22.181804,28,203.482522
7.719876,10,203.615059
12.829189,17,203.833949
18.578356,21,204.10061
13.168815,17,204.317556
6.283687,8,204.422485
3.899192,5,204.487636
20.050798,26,204.813788
5.797642,7,204.904178
25.331054,30,205.286002
11.911559,15,205.476582
4.918652,7,205.567226
11.652017,13,205.731514
4.763388,6,205.810837
14.347385,17,206.025973
2.853204,5,206.091929
8.829072,12,206.246876
5.912018,7,206.34065
3.846452,5,206.406274
2.748486,4,206.459917
5.98392,8,206.564093
15.212646,18,206.796243
16.898366,23,207.084572
17.598996,23,207.370927
6.168701,9,207.488012
2.946492,4,207.54263
6.417253,8,207.647379
1.748486,3,207.688285
9.044568,11,207.828119
8.029243,11,207.972476
24.030818,30,208.350723
3.464179,5,208.415455
17.264021,21,208.681409
10.178213,12,208.835429
3.845407,5,208.900708
2.053097,3,208.942081
10.464798,14,209.152429
4.666124,7,209.267277
7.511546,9,209.382676
14.146306,20,209.636025
19.212901,25,209.951155
5.784828,8,210.057209
20.734752,29,210.424869
5.55164,7,210.514413
7.578072,9,210.63235
2.632397,4,210.688223
12.578262,16,210.890624
3.613503,5,210.955789
1.118234,2,210.984183
11.820174,18,211.215319
10.384683,12,211.368712
11.812226,14,211.544332
4.71217,6,211.621966
15.444272,19,211.868545
8.86847,11,212.0063
10.966003,14,212.180338
5.964237,8,212.283425
5.652173,7,212.389014
9.199649,11,212.529889
3.912184,5,212.595116
14.265986,17,212.811489
11.049791,14,212.993291
6.717016,10,213.121085
16.632792,24,213.422187
11.243963,14,213.600649
2.813001,4,213.654602
3.885974,5,213.72272
7.646127,9,213.840106
10.245826,13,214.005802
8.111034,11,214.149368
2.302312,4,214.203613
6.44542,9,214.320987
2.782442,4,214.380144
22.885376,30,214.780736
10.432727,13,214.946374
15.077542,20,215.202928
10.979307,13,215.376901
7.795764,9,215.497109
4.578378,6,215.577085
2.246029,3,215.61767
23.946465,30,215.990287
6.452025,8,216.095176
8.01474,10,216.225264
1.946334,3,216.265497
6.065126,9,216.381349
3.902317,6,216.462634
6.333085,8,216.567614
9.213967,12,216.72225
9.147665,11,216.863809
9.179784,11,217.007072
8.217908,11,217.14996
1.846796,3,217.190914
13.766345,18,217.418431
7.128417,9,217.537327
3.846029,5,217.603919
8.712178,10,217.731396
7.51264,9,217.848352
25.615811,30,218.22988
11.54488,14,218.408735
24.948537,30,218.785209
15.212178,18,219.01414
1.984982,3,219.059857
18.876417,24,219.370821
6.596418,8,219.475251
8.230676,10,219.604137
6.451015,8,219.711139
8.214489,10,219.84154
23.90849,28,220.192234
3.019764,4,220.246341
3.779363,5,220.313303
12.710524,17,220.529367
17.544492,22,220.80715
9.214513,11,220.945435
18.578095,21,221.215048
8.018974,11,221.357237
6.978387,8,221.459929
24.33248,30,221.846085
22.718053,30,222.226952
4.820174,7,222.317826
3.979314,5,222.384156
5.046446,6,222.463646
11.713461,16,222.66655
6.153112,7,222.757644
22.864157,27,223.098682
8.446212,11,223.238372
3.717287,5,223.305607
9.84494,12,223.458975
18.577566,23,223.749836
24.878127,30,224.126614
20.296128,26,224.455663
3.812646,5,224.523184
7.031732,9,224.643364
11.884542,15,224.837143
3.612536,5,224.906325
2.632397,4,224.958848
10.195506,12,225.129851
4.43151,6,225.212261
4.197513,6,225.294755
25.531618,30,225.74935
20.875393,24,226.098513
24.977147,30,226.497492
23.530968,30,226.896502
9.079785,13,227.064122
3.517254,5,227.135655
24.160103,28,227.504591
20.296111,25,227.835092
20.163109,24,228.140897
24.926795,29,228.503976
5.417289,7,228.593491
23.894186,30,228.971364
15.132521,18,229.19939
17.843706,22,229.474023
6.512495,8,229.574734
19.010776,24,229.878839
1.985968,3,229.920042
22.762665,30,230.293042
8.648165,11,230.432575
2.146021,3,230.474102
6.515266,8,230.579813
4.730206,6,230.65968
3.431511,5,230.724918
13.812294,17,230.937861
16.249797,21,231.206
2.813158,4,231.259062
23.413532,28,231.630196
5.779063,8,231.73463
1.815153,3,231.776839
2.246029,3,231.818087
20.181729,25,232.137535
9.200181,12,232.292911
6.848496,10,232.420258
10.14455,14,232.598782
14.431119,18,232.82758
13.182685,17,233.046125
6.878387,8,233.150042
12.678383,14,233.328825
6.015792,8,233.431226
10.911748,14,233.610016
4.364177,6,233.6891
7.964176,10,233.81466
7.7449,9,233.931148
2.549108,4,233.986887
3.245517,4,234.039765
6.395477,8,234.143054
4.71187,6,234.221584
11.8324,14,234.401108
5.665512,8,234.504756
8.41359,10,234.635763
2.531467,4,234.690064
5.829724,7,234.784976
6.91608,10,234.911949
22.748103,30,235.2895
7.566323,10,235.418631
4.263839,6,235.498433
15.629742,20,235.751063
17.04752,22,236.026104
1.913001,3,236.067546
15.677489,19,236.310976
18.428829,22,236.587743
4.332044,6,236.666893
4.748287,6,236.745681
14.978611,19,236.98931
7.395785,9,237.107187
22.078417,30,237.483015
5.6787,7,237.574796
4.712641,6,237.656751
4.233026,6,237.736081
4.013118,5,237.800853
23.959736,30,238.180221
1.665465,3,238.22352
6.684235,10,238.353018
7.084334,10,238.483169
3.830206,5,238.549754
8.378835,10,238.679117
20.76297,25,238.996902
3.013158,4,239.050527
1.781819,3,239.091739
3.581195,5,239.159493
27.109707,30,239.541786
5.197552,7,239.632724
4.248493,6,239.710362
6.546446,8,239.816426
5.414633,7,239.909209
7.247811,9,240.027374
3.366971,5,240.092841
22.498742,30,240.470222
2.679709,4,240.522915
13.399911,15,240.715675
1.899063,3,240.757191
24.914699,30,241.134285
1.632132,3,241.174617
23.55052,30,241.546763
4.679661,6,241.625572
3.763428,5,241.691565
8.47919,10,241.821483
22.144879,27,242.162672
3.865535,5,242.228694
16.330553,20,242.482647
4.433558,6,242.561331
5.445403,7,242.652541
1.685914,3,242.692894
12.278492,16,242.895734
23.111301,30,243.272928
9.749322,12,243.428381
7.518232,10,243.557085
10.332917,14,243.73592
6.832775,8,243.837928
3.679363,5,243.903015
4.965422,7,243.993575
18.879486,22,244.27098
14.944717,17,244.490382
24.144504,30,244.870335
23.849856,30,245.337846
2.517558,4,245.394354
6.629798,9,245.511405
4.778845,6,245.591636
6.231919,8,245.695539
8.829637,11,245.839041
9.280892,13,246.007723
6.352489,8,246.114697
5.965376,8,246.220364
3.546334,5,246.288121
8.646168,10,246.418169
8.69822,11,246.558927
8.93067,10,246.688118
17.732132,23,246.979272
20.085631,25,247.295107
5.614963,7,247.388743
24.845674,30,247.765622
4.463427,6,247.846026
7.71497,10,247.972422
5.900344,8,248.076216
2.432131,4,248.129771
5.997016,8,248.235924
3.013158,4,248.289355
9.765582,12,248.443449
3.269323,5,248.509948
3.013158,4,248.564675
4.380619,6,248.643162
15.950752,19,248.883271
7.363542,9,248.99795
2.746334,4,249.052648
4.512219,6,249.13228
25.296128,30,249.50925
9.879157,11,249.649939
20.877378,28,249.998834
9.711748,12,250.152274
27.594312,30,250.534569
12.544772,14,250.714629
23.916372,30,251.094044
22.816127,27,251.437796
3.979313,5,251.506065
9.553097,12,251.658083
21.111751,25,251.976191
23.764355,30,252.348001
5.932088,8,252.453126
13.943717,17,252.668783
17.129255,19,252.90868
16.898821,21,253.177865
13.852027,18,253.404839
15.329757,21,253.66633
2.067501,3,253.707953
5.879784,7,253.799274
19.878164,26,254.124922
1.879667,3,254.166134
14.465636,16,254.373379
24.750772,30,254.753247
25.247938,30,255.12698
4.614808,6,255.206132
11.612184,14,255.393332
1.913001,3,255.434252
2.897383,4,255.487483
6.898217,9,255.605604
5.163721,7,255.699852
8.732177,12,255.855464
21.412441,26,256.225064
8.04634,10,256.35739
9.634238,13,256.5279
1.732045,3,256.569524
8.382708,11,256.710748
5.013113,6,256.789166
4.546452,6,256.869904
2.879045,4,256.922762
4.366004,6,257.002911
8.480677,11,257.143013
7.230556,10,257.271563
9.398068,11,257.414751
19.762153,25,257.730944
4.411527,6,257.810249
4.979317,6,257.891225
6.282921,8,257.99564
5.080176,7,258.086046
19.013062,26,258.416726
1.897688,3,258.459229
8.144204,11,258.601739
17.78216,23,258.892357
15.845989,19,259.131987
3.013158,4,259.187143
10.118495,13,259.353432
4.532983,6,259.432238
13.910072,18,259.659027
14.817132,19,259.90046
3.745508,5,259.966661
8.445244,10,260.096772
15.611973,20,260.347747
13.316905,16,260.55412
1.732711,3,260.594657
13.115771,18,260.824527
11.146365,14,261.002697
12.896877,16,261.20813
4.930205,6,261.288632
13.335142,18,261.513609
5.981509,8,261.616525
13.599027,16,261.821132
13.578062,15,262.012696
4.348809,6,262.090427
8.365862,11,262.230854
7.381549,10,262.359676
18.498963,22,262.640302
11.753506,17,262.85907
2.05113,3,262.900507
23.649166,30,263.281122
2.978906,4,263.335182
7.413,9,263.451753
8.279997,11,263.592131
1.279667,2,263.621516
5.9652,9,263.736622
5.41641,7,263.826918
3.685552,6,263.905828
5.130254,7,263.998029
6.549459,9,264.113255
19.453202,27,264.459007
22.082915,30,264.832833
11.117607,13,265.000891
3.812646,5,265.066749
7.850783,9,265.18349
21.708989,26,265.51334
13.898522,18,265.74337
14.598783,17,265.960621
12.877869,18,266.190199
8.264847,12,266.345969
1.979667,3,266.389206
8.677886,10,266.519354
11.978036,15,266.709176
6.81264,8,266.813381
3.013158,4,266.868897
10.882236,13,267.036415
3.94598,5,267.103673
19.543435,25,267.417818
2.599063,4,267.48628
4.145357,5,267.552972
27.675785,30,267.933418
17.812965,21,268.199353
4.6128,6,268.280296
24.116213,30,268.660784
15.662947,20,268.914142
23.186218,30,269.344351
11.377783,14,269.527651
6.569329,9,269.646418
15.998119,19,269.889145
4.730209,6,269.968375
1.979667,3,270.010011
2.745712,4,270.063608
13.653555,17,270.279316
7.181291,9,270.395409
1.979667,3,270.438074
3.513503,5,270.504223
11.283499,14,270.685138
3.383686,5,270.751533
7.432378,10,270.88313
6.48124,8,270.986967
24.015878,30,271.365983
8.330208,10,271.49608
6.778821,8,271.601893
2.945545,4,271.654909
7.630048,9,271.771316
19.277584,23,272.062049
14.318505,17,272.282358
8.064842,10,272.409974
6.145044,7,272.50135
1.984982,3,272.541281
2.766362,4,272.596991
4.753503,7,272.688275
12.030516,15,272.885617
11.08293,13,273.055739
1.849108,3,273.098666
10.4961,14,273.28423
3.746173,5,273.352204
3.265378,5,273.422234
2.631021,4,273.47999
24.95027,30,273.867913
5.402039,8,273.970775
5.765427,8,274.072596
21.72885,28,274.427519
2.812378,4,274.481738
7.717348,9,274.59684
12.833069,16,274.802913
22.633027,30,275.189701
1.948486,3,275.230937
2.046796,3,275.272176
14.716504,17,275.486753
7.411869,9,275.606246
3.74598,5,275.672819
11.530176,15,275.864122
22.963669,29,276.23158
18.748148,23,276.526986
11.278893,14,276.706734
4.182123,6,276.785346
11.831298,14,276.963309
11.577663,14,277.143863
8.150882,12,277.295487
1.732711,3,277.336005
9.419565,14,277.514611
11.815118,16,277.719061
4.644453,6,277.796505
4.565053,6,277.874993
6.886881,9,277.991932
14.347271,16,278.197455
10.999655,13,278.362156
15.396494,21,278.626694
25.143015,30,279.004519
2.918244,4,279.058322
24.81139,30,279.441017
14.216736,16,279.643861
16.411545,18,279.87375
3.512261,5,279.939351
17.176661,20,280.191806
16.245865,22,280.470202
2.317558,4,280.524215
4.563542,6,280.603233
13.576861,16,280.807888
23.861317,27,281.149498
12.677186,15,281.34167
1.946334,3,281.386319
6.399677,8,281.492179
10.832143,15,281.68479
16.41742,18,281.915041
17.911333,22,282.196143
9.317417,13,282.360248
19.061195,23,282.653343
16.48228,22,282.932601
19.610793,22,283.216223
5.312376,7,283.307242
13.384682,16,283.511521
17.745399,23,283.801868
10.946452,13,283.968825
5.917797,7,284.059221
8.47741,10,284.187919
7.250789,10,284.315179
8.685821,11,284.457226
16.312387,19,284.697014
8.611083,10,284.824489
8.067468,12,284.975798
1.213001,2,285.006332
11.012131,13,285.173877
3.851242,5,285.239559
14.19641,18,285.466668
4.714341,6,285.547332
5.013113,6,285.624792
5.863597,8,285.729478
6.53067,8,285.831848
2.499378,4,285.887216
3.29942,5,285.953391
24.298593,27,286.295667
16.684823,20,286.551611
6.678685,8,286.655612
5.085646,7,286.746672
7.412688,10,286.876594
6.046446,7,286.969267
10.981553,14,287.150057
5.050727,6,287.230292
6.131602,8,287.334674
2.812841,4,287.387512
1.946334,3,287.430179
14.477752,17,287.64647
17.527259,21,287.909704
6.680699,8,288.012711
16.796873,21,288.278935
20.710791,27,288.610628
13.881175,19,288.848409
3.612841,5,288.912766
5.830199,7,289.005278
15.343934,18,289.234167
5.897337,7,289.325208
3.464844,5,289.390628
10.495957,12,289.547931
7.978206,10,289.67601
5.53234,7,289.766972
9.376331,12,289.919256
3.711617,5,289.986871
14.031543,19,290.226225
19.810464,25,290.541818
10.148467,12,290.698218
5.845714,8,290.803442
13.145058,15,290.995545
1.881819,3,291.037448
16.6849,21,291.30657
1.946334,3,291.351349
23.877949,29,291.719801
24.785599,30,292.104072
20.330754,27,292.442648
10.311831,13,292.612497
22.595449,27,292.953569
2.679045,4,293.007397
10.495105,12,293.164701
23.531506,30,293.565386
9.444923,11,293.707665
8.596136,10,293.835757
6.710896,8,293.940462
3.917175,5,294.007629
19.110289,21,294.275858
1.279667,2,294.303194
21.314484,23,294.59334
18.910888,21,294.861355
3.712174,5,294.927415
25.229618,30,295.310587
12.498029,16,295.513833
11.746445,14,295.69377
16.717384,19,295.935152
3.777704,5,296.000767
11.748762,15,296.194111
14.344948,16,296.405099
5.729577,7,296.495504
6.264747,8,296.599334
13.631873,18,296.827594
16.398023,21,297.09652
12.452931,15,297.286684
22.6964,30,297.660856
16.143704,20,297.914586
12.379372,15,298.111162
26.775121,30,298.493868
23.409366,30,298.87475
20.131752,26,299.201808
6.812646,8,299.310776
23.699723,30,299.691907
2.465378,4,299.744623
5.511727,7,299.835528
15.534698,19,300.078469
14.732053,16,300.280327
12.34423,15,300.472824
7.978849,9,300.589764
22.31069,27,300.933173
19.284265,24,301.231757
5.200112,7,301.325684
2.085968,3,301.366814
6.053158,8,301.47328
5.685553,8,301.576346
14.28255,16,301.780109
12.544858,15,301.972099
9.446451,12,302.130666
14.130531,17,302.34472
4.84598,6,302.424176
11.014281,13,302.590467
8.412694,11,302.731225
5.145511,6,302.809829
6.231442,8,302.913668
6.812078,9,303.034022
15.264798,21,303.302678
3.232089,5,303.36885
8.299027,10,303.498286
6.63161,8,303.601257
24.814558,30,303.984904
14.711123,18,304.212532
19.264528,26,304.539367
21.277235,26,304.874939
15.177351,18,305.106304
8.278415,10,305.234081
2.581819,4,305.286685
5.352037,8,305.391043
14.616337,19,305.630583
1.881819,3,305.670558
18.160498,21,305.934292
4.678743,6,306.01172
6.57886,8,306.116159
7.046795,9,306.231573
4.345132,6,306.311558
6.65265,8,306.416755
5.545984,7,306.509947
6.56538,9,306.625763
11.445245,15,306.818797
8.343527,10,306.946396
11.317596,14,307.12997
12.281285,15,307.321638
4.579825,6,307.400254
5.245974,6,307.479821
13.513588,17,307.695533
2.084982,3,307.736354
14.17789,16,307.936998
14.265527,17,308.157167
